	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
3431		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2009-11-07	112	16	14	THE ALCHEMIST
3432		Audrey Niffenegger	Audrey Niffenegger**THE TIME TRAVELER'S WIFE	015602943X	9780156029438	2009-11-07	21	8	9	THE TIME TRAVELER'S WIFE
3433		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2009-11-07	77	4	4	THE SHACK
3434		Garth Stein	Garth Stein**THE ART OF RACING IN THE RAIN	0061537969	9780061537967	2009-11-07	22	9	8	THE ART OF RACING IN THE RAIN
3435		Sapphire	Sapphire**PUSH	0679766758	9780679766759	2009-11-07	11	2	1	PUSH
3436		David Wroblewski	David Wroblewski**THE STORY OF EDGAR SAWTELLE	0061374237	9780061374234	2009-11-07	9	15	15	THE STORY OF EDGAR SAWTELLE
3437		P D James	P D James**THE PRIVATE PATIENT	0307455289	9780307455284	2009-11-07	1	0	13	THE PRIVATE PATIENT
3438		Kate Jacobs	Kate Jacobs**KNIT TWO	0425229920	9780425229927	2009-11-07	1	0	20	KNIT TWO
3439		Jane Austen and Seth Grahame-Smith	Jane Austen and Seth Grahame-Smith**PRIDE AND PREJUDICE AND ZOMBIES	1594743347	9781594743344	2009-11-07	32	18	17	PRIDE AND PREJUDICE AND ZOMBIES
3440		Sue Monk Kidd	Sue Monk Kidd**THE SECRET LIFE OF BEES	0142001740	9780142001745	2008-06-21	1	0	13	THE SECRET LIFE OF BEES
3441		Elin Hilderbrand	Elin Hilderbrand**BAREFOOT	0316018597	9780316018593	2008-06-21	2	0	5	BAREFOOT
3442		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307387895	9780307387899	2008-06-21	42	0	14	THE ROAD
3443		Jenna Blum	Jenna Blum**THOSE WHO SAVE US	0156031663	9780156031660	2008-06-21	11	0	20	THOSE WHO SAVE US
3444		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2008-06-21	41	0	7	THE ALCHEMIST
3445		Anne Enright	Anne Enright**THE GATHERING	0802170390	9780802170392	2008-06-21	34	0	17	THE GATHERING
3446		Nancy Horan	Nancy Horan**LOVING FRANK	0345494997	9780345494993	2008-06-21	10	0	15	LOVING FRANK
3447		Jane Green	Jane Green**SECOND CHANCE	0452289440	9780452289444	2008-06-21	4	0	19	SECOND CHANCE
3448		Michael Chabon	Michael Chabon**THE YIDDISH POLICEMEN’S UNION	0345495004	9780345495006	2008-06-21	8	0	18	THE YIDDISH POLICEMEN’S UNION
3449		Kim Edwards	Kim Edwards**THE MEMORY KEEPER’S DAUGHTER	0143037145	9780143037149	2008-06-21	42	0	8	THE MEMORY KEEPER’S DAUGHTER
3450		Kate Jacobs	Kate Jacobs**THE FRIDAY NIGHT KNITTING CLUB	0425219097	9780425219096	2008-06-21	25	0	6	THE FRIDAY NIGHT KNITTING CLUB
3451		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2008-06-21	5	0	1	THE SHACK
3452		Sara Gruen	Sara Gruen**WATER FOR ELEPHANTS	1565125606	9781565125605	2008-06-21	42	0	3	WATER FOR ELEPHANTS
3453		Jodi Picoult	Jodi Picoult**NINETEEN MINUTES	0743496728	9780743496728	2008-06-21	20	0	4	NINETEEN MINUTES
3454		Ann Brashares	Ann Brashares**THE LAST SUMMER (OF YOU AND ME)	0743454537	9780743454537	2008-06-21	7	0	11	THE LAST SUMMER (OF YOU AND ME)
3455		Ian McEwan	Ian McEwan**ON CHESIL BEACH	0385522401	9780385522403	2008-06-21	2	0	16	ON CHESIL BEACH
3456		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2008-06-21	20	0	9	MY SISTER’S KEEPER
3457		Ken Follett	Ken Follett**PILLARS OF THE EARTH	0688046592	9780688046590	2008-06-21	32	0	12	PILLARS OF THE EARTH
3458		Tana French	Tana French**IN THE WOODS	0670038601	9780670038602	2008-06-21	4	0	10	IN THE WOODS
3459		Khaled Hosseini	Khaled Hosseini**THE KITE RUNNER	1594481776	9781594481772	2008-06-21	42	0	2	THE KITE RUNNER
3460		Philippa Gregory	Philippa Gregory**THE OTHER QUEEN	1416549145	9781416549147	2009-08-29	7	19	19	THE OTHER QUEEN
3461		Tana French	Tana French**THE LIKENESS	0143115626	9780143115625	2009-08-29	12	18	18	THE LIKENESS
3462		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2009-08-29	10	3	3	THE GIRL WITH THE DRAGON TATTOO
3463		Wally Lamb	Wally Lamb**THE HOUR I FIRST BELIEVED	0060988436	9780060988432	2009-08-29	4	12	15	THE HOUR I FIRST BELIEVED
3464		Mary Ann Shaffer and Annie Barrows	Mary Ann Shaffer and Annie Barrows**THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY	0385341008	9780385341004	2009-08-29	17	4	5	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY
3465		Jhumpa Lahiri	Jhumpa Lahiri**UNACCUSTOMED EARTH	0307278255	9780307278258	2009-08-29	21	17	16	UNACCUSTOMED EARTH
3466		Tatiana de Rosnay	Tatiana de Rosnay**SARAH’S KEY	0312370849	9780312370848	2009-08-29	29	14	11	SARAH’S KEY
3467		Elizabeth Strout	Elizabeth Strout**OLIVE KITTERIDGE	140006208X	9781400062089	2009-08-29	19	8	6	OLIVE KITTERIDGE
3468		Heather Gudenkauf	Heather Gudenkauf**THE WEIGHT OF SILENCE	1426837496	9781426837494	2009-08-29	5	5	4	THE WEIGHT OF SILENCE
3469		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316168815	9780316168816	2009-08-29	3	10	12	THE LOVELY BONES
3470		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446698342	9780446698344	2009-08-29	3	7	8	THE LUCKY ONE
3471		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2009-08-29	102	11	10	THE ALCHEMIST
3472		Audrey Niffenegger	Audrey Niffenegger**THE TIME TRAVELER'S WIFE	015602943X	9780156029438	2009-08-29	11	1	1	THE TIME TRAVELER'S WIFE
3473		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2009-08-29	67	2	2	THE SHACK
3474		Toni Morrison	Toni Morrison**A MERCY	0307276767	9780307276766	2009-08-29	3	13	20	A MERCY
3475		Muriel Barbery	Muriel Barbery**THE ELEGANCE OF THE HEDGEHOG	1933372605	9781933372600	2009-08-29	33	15	13	THE ELEGANCE OF THE HEDGEHOG
3476		Khaled Hosseini	Khaled Hosseini**THE KITE RUNNER	1594481776	9781594481772	2009-08-29	90	16	14	THE KITE RUNNER
3477		Garth Stein	Garth Stein**THE ART OF RACING IN THE RAIN	0061537969	9780061537967	2009-08-29	12	6	7	THE ART OF RACING IN THE RAIN
3478		Tana French	Tana French**IN THE WOODS	0670038601	9780670038602	2009-08-29	25	0	17	IN THE WOODS
3479		Jane Austen and Seth Grahame-Smith	Jane Austen and Seth Grahame-Smith**PRIDE AND PREJUDICE AND ZOMBIES	1594743347	9781594743344	2009-08-29	22	9	9	PRIDE AND PREJUDICE AND ZOMBIES
3480		Nora Roberts	Nora Roberts**SAVOR THE MOMENT	0425233685	9780425233689	2010-06-06	6	5	5	SAVOR THE MOMENT
3481		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	030745455X	9780307454553	2010-06-06	11	2	2	THE GIRL WHO PLAYED WITH FIRE
3482		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307454541	9780307454546	2010-06-06	50	1	1	THE GIRL WITH THE DRAGON TATTOO
3483		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2010-06-06	131	12	12	THE ALCHEMIST
3484		Chris Cleave	Chris Cleave**LITTLE BEE	1416589643	9781416589648	2010-06-06	16	3	3	LITTLE BEE
3485		Tatiana de Rosnay	Tatiana de Rosnay**SARAH’S KEY	0312370849	9780312370848	2010-06-06	69	10	11	SARAH’S KEY
3486		Paul Harding	Paul Harding**TINKERS	193413712X	9781934137123	2010-06-06	7	9	10	TINKERS
3487		Lev Grossman	Lev Grossman**THE MAGICIANS	0452296293	9780452296299	2010-06-06	1	0	18	THE MAGICIANS
3488		Robert Goolrick	Robert Goolrick**A RELIABLE WIFE	1565129776	9781565129771	2010-06-06	22	7	8	A RELIABLE WIFE
3489		Abraham Verghese	Abraham Verghese**CUTTING FOR STONE	0375714367	9780375714368	2010-06-06	19	8	7	CUTTING FOR STONE
3490		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068055	9780316068055	2010-06-06	8	16	15	THE HOST
3491		Pat Conroy	Pat Conroy**SOUTH OF BROAD	0385344074	9780385344074	2010-06-06	5	6	6	SOUTH OF BROAD
3492		Garth Stein	Garth Stein**THE ART OF RACING IN THE RAIN	0061537969	9780061537967	2010-06-06	52	11	9	THE ART OF RACING IN THE RAIN
3493		Colum McCann	Colum McCann**LET THE GREAT WORLD SPIN	0812973992	9780812973990	2010-06-06	18	18	20	LET THE GREAT WORLD SPIN
3494		Jennifer Weiner	Jennifer Weiner**BEST FRIENDS FOREVER	0743294300	9780743294300	2010-06-06	5	4	4	BEST FRIENDS FOREVER
3495		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2010-06-06	107	14	14	THE SHACK
3496		Richard Russo	Richard Russo**THAT OLD CAPE MAGIC	1400030919	9781400030910	2010-06-06	1	0	16	THAT OLD CAPE MAGIC
3497		J Courtney Sullivan	J Courtney Sullivan**COMMENCEMENT	0307454967	9780307454966	2010-06-06	3	15	17	COMMENCEMENT
3498		John Hart	John Hart**THE LAST CHILD	0312642369	9780312642365	2010-06-06	13	17	19	THE LAST CHILD
3499		Kate Morton	Kate Morton**THE FORGOTTEN GARDEN	1416550550	9781416550556	2010-06-06	16	13	13	THE FORGOTTEN GARDEN
3500		Philippa Gregory	Philippa Gregory**THE OTHER QUEEN	1416549145	9781416549147	2009-08-22	6	20	19	THE OTHER QUEEN
3501		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307473473	9780307473479	2009-08-22	9	3	3	THE GIRL WITH THE DRAGON TATTOO
3502		Wally Lamb	Wally Lamb**THE HOUR I FIRST BELIEVED	0060988436	9780060988432	2009-08-22	3	10	12	THE HOUR I FIRST BELIEVED
3503		Mary Ann Shaffer and Annie Barrows	Mary Ann Shaffer and Annie Barrows**THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY	0385341008	9780385341004	2009-08-22	16	6	4	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY
3504		Jhumpa Lahiri	Jhumpa Lahiri**UNACCUSTOMED EARTH	0307278255	9780307278258	2009-08-22	20	17	17	UNACCUSTOMED EARTH
3505		Jane Austen and Seth Grahame-Smith	Jane Austen and Seth Grahame-Smith**PRIDE AND PREJUDICE AND ZOMBIES	1594743347	9781594743344	2009-08-22	21	9	9	PRIDE AND PREJUDICE AND ZOMBIES
3506		Tatiana de Rosnay	Tatiana de Rosnay**SARAH’S KEY	0312370849	9780312370848	2009-08-22	28	11	14	SARAH’S KEY
3507		Elizabeth Strout	Elizabeth Strout**OLIVE KITTERIDGE	140006208X	9781400062089	2009-08-22	18	7	8	OLIVE KITTERIDGE
3508		Heather Gudenkauf	Heather Gudenkauf**THE WEIGHT OF SILENCE	1426837496	9781426837494	2009-08-22	4	4	5	THE WEIGHT OF SILENCE
3509		Alice Sebold	Alice Sebold**THE LOVELY BONES	0316168815	9780316168816	2009-08-22	2	14	10	THE LOVELY BONES
3510		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446698342	9780446698344	2009-08-22	2	8	7	THE LUCKY ONE
3511		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2009-08-22	101	13	11	THE ALCHEMIST
3512		Audrey Niffenegger	Audrey Niffenegger**THE TIME TRAVELER'S WIFE	015602943X	9780156029438	2009-08-22	10	1	1	THE TIME TRAVELER'S WIFE
3513		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2009-08-22	66	2	2	THE SHACK
3514		Toni Morrison	Toni Morrison**A MERCY	0307276767	9780307276766	2009-08-22	2	15	13	A MERCY
3515		Muriel Barbery	Muriel Barbery**THE ELEGANCE OF THE HEDGEHOG	1933372605	9781933372600	2009-08-22	32	12	15	THE ELEGANCE OF THE HEDGEHOG
3516		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2009-08-22	48	18	20	MY SISTER’S KEEPER
3517		Khaled Hosseini	Khaled Hosseini**THE KITE RUNNER	1594481776	9781594481772	2009-08-22	89	16	16	THE KITE RUNNER
3518		Garth Stein	Garth Stein**THE ART OF RACING IN THE RAIN	0061537969	9780061537967	2009-08-22	11	5	6	THE ART OF RACING IN THE RAIN
3519		Tana French	Tana French**THE LIKENESS	0143115626	9780143115625	2009-08-22	11	19	18	THE LIKENESS
3520		Tana French	Tana French**IN THE WOODS	0670038601	9780670038602	2008-07-12	7	0	7	IN THE WOODS
3521		Anne Enright	Anne Enright**THE GATHERING	0802170390	9780802170392	2008-07-12	36	0	20	THE GATHERING
3522		Elin Hilderbrand	Elin Hilderbrand**BAREFOOT	0316018597	9780316018593	2008-07-12	5	0	9	BAREFOOT
3523		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307387895	9780307387899	2008-07-12	45	0	6	THE ROAD
3524		Nancy Horan	Nancy Horan**LOVING FRANK	0345494997	9780345494993	2008-07-12	13	0	8	LOVING FRANK
3525		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2008-07-12	44	0	4	THE ALCHEMIST
3526		Teri Woods	Teri Woods**TRUE TO THE GAME III	0446581682	9780446581684	2008-07-12	2	0	16	TRUE TO THE GAME III
3527		Jane Green	Jane Green**SECOND CHANCE	0452289440	9780452289444	2008-07-12	7	0	14	SECOND CHANCE
3528		Kim Edwards	Kim Edwards**THE MEMORY KEEPER’S DAUGHTER	0143037145	9780143037149	2008-07-12	45	0	15	THE MEMORY KEEPER’S DAUGHTER
3529		Kate Jacobs	Kate Jacobs**THE FRIDAY NIGHT KNITTING CLUB	0425219097	9780425219096	2008-07-12	28	0	12	THE FRIDAY NIGHT KNITTING CLUB
3530		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2008-07-12	8	0	1	THE SHACK
3531		Sara Gruen	Sara Gruen**WATER FOR ELEPHANTS	1565125606	9781565125605	2008-07-12	45	0	2	WATER FOR ELEPHANTS
3532		Jodi Picoult	Jodi Picoult**NINETEEN MINUTES	0743496728	9780743496728	2008-07-12	23	0	5	NINETEEN MINUTES
3533		Ann Brashares	Ann Brashares**THE LAST SUMMER (OF YOU AND ME)	0743454537	9780743454537	2008-07-12	10	0	10	THE LAST SUMMER (OF YOU AND ME)
3534		Ian McEwan	Ian McEwan**ON CHESIL BEACH	0385522401	9780385522403	2008-07-12	5	0	17	ON CHESIL BEACH
3535		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2008-07-12	23	0	13	MY SISTER’S KEEPER
3536		Khaled Hosseini	Khaled Hosseini**THE KITE RUNNER	1594481776	9781594481772	2008-07-12	45	0	3	THE KITE RUNNER
3537		Per Petterson	Per Petterson**OUT STEALING HORSES	1555974708	9781555974701	2008-07-12	4	0	19	OUT STEALING HORSES
3538		Sue Monk Kidd	Sue Monk Kidd**THE SECRET LIFE OF BEES	0142001740	9780142001745	2008-07-12	4	0	11	THE SECRET LIFE OF BEES
3539		Ken Follett	Ken Follett**PILLARS OF THE EARTH	0688046592	9780688046590	2008-07-12	35	0	18	PILLARS OF THE EARTH
3540		Emily Giffin	Emily Giffin**LOVE THE ONE YOU'RE WITH	0312348665	9780312348663	2009-05-23	5	9	9	LOVE THE ONE YOU'RE WITH
3541		Kristin Hannah	Kristin Hannah**FIREFLY LANE	0312537077	9780312537074	2009-05-23	20	11	12	FIREFLY LANE
3542		Jane Austen and Seth Grahame-Smith	Jane Austen and Seth Grahame-Smith**PRIDE AND PREJUDICE AND ZOMBIES	1594743347	9781594743344	2009-05-23	8	4	4	PRIDE AND PREJUDICE AND ZOMBIES
3543		Dan Brown	Dan Brown**ANGELS AND DEMONS	1416580824	9781416580829	2009-05-23	7	5	6	ANGELS AND DEMONS
3544		Mary Ann Shaffer and Annie Barrows	Mary Ann Shaffer and Annie Barrows**THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY	0385341008	9780385341004	2009-05-23	3	1	1	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY
3545		Jhumpa Lahiri	Jhumpa Lahiri**UNACCUSTOMED EARTH	0307278255	9780307278258	2009-05-23	7	8	7	UNACCUSTOMED EARTH
3546		Tatiana de Rosnay	Tatiana de Rosnay**SARAH’S KEY	0312370849	9780312370848	2009-05-23	15	13	13	SARAH’S KEY
3547		Nora Roberts	Nora Roberts**VISION IN WHITE	0425227510	9780425227510	2009-05-23	4	3	3	VISION IN WHITE
3548		Jennifer Weiner	Jennifer Weiner**CERTAIN GIRLS	0743294262	9780743294263	2009-05-23	7	20	18	CERTAIN GIRLS
3549		Elizabeth Strout	Elizabeth Strout**OLIVE KITTERIDGE	140006208X	9781400062089	2009-05-23	5	7	8	OLIVE KITTERIDGE
3550		Sapphire	Sapphire**PUSH	0679766758	9780679766759	2009-05-23	2	19	20	PUSH
3551		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2009-05-23	53	2	2	THE SHACK
3552		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**7TH HEAVEN	0446199257	9780446199254	2009-05-23	7	14	15	7TH HEAVEN
3553		Anita Shreve	Anita Shreve**TESTIMONY	0316067342	9780316067348	2009-05-23	3	12	10	TESTIMONY
3554		Muriel Barbery	Muriel Barbery**THE ELEGANCE OF THE HEDGEHOG	1933372605	9781933372600	2009-05-23	19	17	16	THE ELEGANCE OF THE HEDGEHOG
3555		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2009-05-23	35	10	5	MY SISTER’S KEEPER
3556		David Benioff	David Benioff**CITY OF THIEVES	0452295297	9780452295292	2009-05-23	8	6	11	CITY OF THIEVES
3557		Geraldine Brooks	Geraldine Brooks**PEOPLE OF THE BOOK	0143115006	9780143115007	2009-05-23	20	0	19	PEOPLE OF THE BOOK
3558		Lauren Weisberger	Lauren Weisberger**CHASING HARRY WINSTON	0743290127	9780743290128	2009-05-23	2	18	17	CHASING HARRY WINSTON
3559		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2009-05-23	88	16	14	THE ALCHEMIST
3560		John Hart	John Hart**THE LAST CHILD	0312642369	9780312642365	2010-04-25	7	13	16	THE LAST CHILD
3561		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	030745455X	9780307454553	2010-04-25	5	2	2	THE GIRL WHO PLAYED WITH FIRE
3562		Paul Harding	Paul Harding**TINKERS	193413712X	9781934137123	2010-04-25	1	0	8	TINKERS
3563		James Patterson and Richard DiLallo	James Patterson and Richard DiLallo**ALEX CROSS’S ‘TRIAL’	0446561800	9780446561808	2010-04-25	3	7	6	ALEX CROSS’S ‘TRIAL’
3564		Chris Cleave	Chris Cleave**LITTLE BEE	1416589643	9781416589648	2010-04-25	10	4	3	LITTLE BEE
3565		Abraham Verghese	Abraham Verghese**CUTTING FOR STONE	0375714367	9780375714368	2010-04-25	13	15	10	CUTTING FOR STONE
3566		Beverly Lewis	Beverly Lewis**THE TELLING	0764205730	9780764205736	2010-04-25	3	14	17	THE TELLING
3567		Philippa Gregory	Philippa Gregory**THE WHITE QUEEN	1416563695	9781416563693	2010-04-25	3	16	18	THE WHITE QUEEN
3568		Robert Goolrick	Robert Goolrick**A RELIABLE WIFE	1565129776	9781565129771	2010-04-25	16	6	7	A RELIABLE WIFE
3569		Stephenie Meyer	Stephenie Meyer**THE HOST	0316068055	9780316068055	2010-04-25	2	5	5	THE HOST
3570		Lisa Scottoline	Lisa Scottoline**LOOK AGAIN	0312380739	9780312380731	2010-04-25	11	8	12	LOOK AGAIN
3571		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2010-04-25	101	11	13	THE SHACK
3572		Tatiana de Rosnay	Tatiana de Rosnay**SARAH’S KEY	0312370849	9780312370848	2010-04-25	63	9	9	SARAH’S KEY
3573		Kate Morton	Kate Morton**THE FORGOTTEN GARDEN	1416550550	9781416550556	2010-04-25	10	12	11	THE FORGOTTEN GARDEN
3574		Nicholas Sparks	Nicholas Sparks**THE LAST SONG	0446547557	9780446547550	2010-04-25	13	3	4	THE LAST SONG
3575		Lisa See	Lisa See**SHANGHAI GIRLS	0812980530	9780812980530	2010-04-25	12	18	20	SHANGHAI GIRLS
3576		Elizabeth Strout	Elizabeth Strout**OLIVE KITTERIDGE	0812971833	9780812971835	2010-04-25	53	17	19	OLIVE KITTERIDGE
3577		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**THE 8TH CONFESSION	0446561339	9780446561334	2010-04-25	9	19	15	THE 8TH CONFESSION
3578		Garth Stein	Garth Stein**THE ART OF RACING IN THE RAIN	0061537969	9780061537967	2010-04-25	46	10	14	THE ART OF RACING IN THE RAIN
3579		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307454541	9780307454546	2010-04-25	44	1	1	THE GIRL WITH THE DRAGON TATTOO
3580		Jodi Picoult	Jodi Picoult**SECOND GLANCE	1416583866	9781416583868	2008-08-16	1	0	16	SECOND GLANCE
3581		Tana French	Tana French**IN THE WOODS	0670038601	9780670038602	2008-08-16	12	0	14	IN THE WOODS
3582		Elin Hilderbrand	Elin Hilderbrand**BAREFOOT	0316018597	9780316018593	2008-08-16	10	0	2	BAREFOOT
3583		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307387895	9780307387899	2008-08-16	50	0	6	THE ROAD
3584		Michael Chabon	Michael Chabon**THE YIDDISH POLICEMEN’S UNION	0345495004	9780345495006	2008-08-16	12	0	19	THE YIDDISH POLICEMEN’S UNION
3585		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2008-08-16	49	0	3	THE ALCHEMIST
3586		Richard Russo	Richard Russo**BRIDGE OF SIGHS	1400030900	9781400030903	2008-08-16	1	0	11	BRIDGE OF SIGHS
3587		Kim Edwards	Kim Edwards**THE MEMORY KEEPER’S DAUGHTER	0143037145	9780143037149	2008-08-16	50	0	17	THE MEMORY KEEPER’S DAUGHTER
3588		Nicholas Sparks	Nicholas Sparks**NIGHTS IN RODANTHE	0446691798	9780446691796	2008-08-16	2	0	18	NIGHTS IN RODANTHE
3589		Jane Green	Jane Green**SECOND CHANCE	0452289440	9780452289444	2008-08-16	12	0	12	SECOND CHANCE
3590		Nancy Horan	Nancy Horan**LOVING FRANK	0345494997	9780345494993	2008-08-16	18	0	20	LOVING FRANK
3591		Kate Jacobs	Kate Jacobs**THE FRIDAY NIGHT KNITTING CLUB	0425219097	9780425219096	2008-08-16	33	0	13	THE FRIDAY NIGHT KNITTING CLUB
3592		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2008-08-16	13	0	1	THE SHACK
3593		Sara Gruen	Sara Gruen**WATER FOR ELEPHANTS	1565125606	9781565125605	2008-08-16	50	0	5	WATER FOR ELEPHANTS
3594		Jodi Picoult	Jodi Picoult**NINETEEN MINUTES	0743496728	9780743496728	2008-08-16	28	0	9	NINETEEN MINUTES
3595		Ann Brashares	Ann Brashares**THE LAST SUMMER (OF YOU AND ME)	0743454537	9780743454537	2008-08-16	15	0	15	THE LAST SUMMER (OF YOU AND ME)
3596		Ann Patchett	Ann Patchett**RUN	0061340642	9780061340642	2008-08-16	3	0	7	RUN
3597		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2008-08-16	28	0	8	MY SISTER’S KEEPER
3598		Sue Monk Kidd	Sue Monk Kidd**THE SECRET LIFE OF BEES	0142001740	9780142001745	2008-08-16	9	0	10	THE SECRET LIFE OF BEES
3599		Khaled Hosseini	Khaled Hosseini**THE KITE RUNNER	1594481776	9781594481772	2008-08-16	50	0	4	THE KITE RUNNER
3600		Teri Woods	Teri Woods**TRUE TO THE GAME III	0446581682	9780446581684	2008-07-19	3	0	16	TRUE TO THE GAME III
3601		Elin Hilderbrand	Elin Hilderbrand**BAREFOOT	0316018597	9780316018593	2008-07-19	6	0	3	BAREFOOT
3602		Cormac McCarthy	Cormac McCarthy**THE ROAD	0307387895	9780307387899	2008-07-19	46	0	7	THE ROAD
3603		Michael Chabon	Michael Chabon**THE YIDDISH POLICEMEN’S UNION	0345495004	9780345495006	2008-07-19	10	0	19	THE YIDDISH POLICEMEN’S UNION
3604		Kim Edwards	Kim Edwards**THE MEMORY KEEPER’S DAUGHTER	0143037145	9780143037149	2008-07-19	46	0	15	THE MEMORY KEEPER’S DAUGHTER
3605		Anne Enright	Anne Enright**THE GATHERING	0802170390	9780802170392	2008-07-19	37	0	20	THE GATHERING
3606		Jane Green	Jane Green**SECOND CHANCE	0452289440	9780452289444	2008-07-19	8	0	14	SECOND CHANCE
3607		Nancy Horan	Nancy Horan**LOVING FRANK	0345494997	9780345494993	2008-07-19	14	0	9	LOVING FRANK
3608		Kate Jacobs	Kate Jacobs**THE FRIDAY NIGHT KNITTING CLUB	0425219097	9780425219096	2008-07-19	29	0	12	THE FRIDAY NIGHT KNITTING CLUB
3609		William P Young	William P Young**THE SHACK	0964729237	9780964729230	2008-07-19	9	0	1	THE SHACK
3610		Sara Gruen	Sara Gruen**WATER FOR ELEPHANTS	1565125606	9781565125605	2008-07-19	46	0	2	WATER FOR ELEPHANTS
3611		Jodi Picoult	Jodi Picoult**NINETEEN MINUTES	0743496728	9780743496728	2008-07-19	24	0	6	NINETEEN MINUTES
3612		Paulo Coelho	Paulo Coelho**THE ALCHEMIST	0061122416	9780061122415	2008-07-19	45	0	5	THE ALCHEMIST
3613		Ian McEwan	Ian McEwan**ON CHESIL BEACH	0385522401	9780385522403	2008-07-19	6	0	18	ON CHESIL BEACH
3614		Jodi Picoult	Jodi Picoult**MY SISTER’S KEEPER	0743454537	9780743454537	2008-07-19	24	0	10	MY SISTER’S KEEPER
3615		Ann Brashares	Ann Brashares**THE LAST SUMMER (OF YOU AND ME)	0743454537	9780743454537	2008-07-19	11	0	11	THE LAST SUMMER (OF YOU AND ME)
3616		Per Petterson	Per Petterson**OUT STEALING HORSES	1555974708	9781555974701	2008-07-19	5	0	17	OUT STEALING HORSES
3617		Sue Monk Kidd	Sue Monk Kidd**THE SECRET LIFE OF BEES	0142001740	9780142001745	2008-07-19	5	0	13	THE SECRET LIFE OF BEES
